,d1,d2,d1d2,angle,Cd,Cd_err,Sd1,Sd1_err,Sd2,Sd2_err,W,W_err
386,10,39,1039,49.5852566056,2662.0,51.59457335805772,1847409.0,1359.1942466034793,1863830.0,1365.2215937348778,7.731053849424321e-10,1.5005719186338995e-11
387,10,40,1040,62.0585322164,2653.0,51.507281038703645,1847409.0,1359.1942466034793,1897927.0,1377.6527138578865,7.566493978725409e-10,1.4710944953875934e-11
388,10,41,1041,75.1143608196,2587.0,50.86255990411808,1847409.0,1359.1942466034793,1942807.0,1393.8461177619286,7.207816374831838e-10,1.4190507232168654e-11
389,10,42,1042,88.4124084603,2598.0,50.97057974949863,1847409.0,1359.1942466034793,1970465.0,1403.7325243791995,7.136863105599437e-10,1.4020989483951321e-11
390,10,43,1043,101.733998795,2769.0,52.62128846769148,1847409.0,1359.1942466034793,1964533.0,1401.6179936059611,7.629578965080206e-10,1.4520103707427596e-11
391,10,44,1044,114.87137379200001,2959.0,54.396691075836586,1847409.0,1359.1942466034793,1898137.0,1377.7289283454854,8.438288221753013e-10,1.5536997857833002e-11
392,10,45,1045,127.526972136,3221.0,56.753854494650845,1847409.0,1359.1942466034793,1849113.0,1359.8209440952144,9.428969217478062e-10,1.6642723314189995e-11
393,10,46,1046,139.128193445,3516.0,59.295868321494375,1847409.0,1359.1942466034793,1785182.0,1336.1070316408038,1.0661131793741287e-09,1.8014334073002946e-11
394,10,47,1047,148.395323212,3504.0,59.19459434779497,1847409.0,1359.1942466034793,1686664.0,1298.7162892641334,1.124533679480034e-09,1.9034947837849886e-11
395,11,12,1112,15.0,4521.0,67.23838189605696,1892388.0,1375.6409415250769,1934634.0,1390.9112121195947,1.2348821289848088e-09,1.840907874949843e-11
396,11,13,1113,30.0,3266.0,57.148928248918196,1892388.0,1375.6409415250769,1937803.0,1392.0499272655418,8.906280542770121e-10,1.5610893802676628e-11
397,11,14,1114,45.0,3020.0,54.954526656136345,1892388.0,1375.6409415250769,1935855.0,1391.3500637869681,8.243733297696357e-10,1.5024660856817274e-11
398,11,15,1115,60.0,2713.0,52.08646657242167,1892388.0,1375.6409415250769,1898279.0,1377.7804614669203,7.552305771592001e-10,1.4520294844347448e-11
399,11,17,1117,75.0,2528.0,50.27922035990614,1892388.0,1375.6409415250769,1846649.0,1358.9146404392,7.234067036991227e-10,1.4407232036059055e-11
400,11,18,1118,90.0,2435.0,49.34571916590131,1892388.0,1375.6409415250769,1769727.0,1330.3108659257055,7.270805102426184e-10,1.475402244417978e-11
401,11,19,1119,105.0,2489.0,49.889878733065686,1892388.0,1375.6409415250769,1692613.0,1301.0046118288744,7.770644468065316e-10,1.5597272991447494e-11
402,11,20,1120,24.647970991599998,3276.0,57.23635208501674,1892388.0,1375.6409415250769,1796441.0,1340.313769234652,9.636531586876137e-10,1.6866281269850812e-11
403,11,21,1121,23.170902359499998,3588.0,59.89991652748775,1892388.0,1375.6409415250769,1840266.0,1356.5640419825377,1.0302951289975657e-09,1.723331865747229e-11
404,11,22,1122,29.872934483,3397.0,58.283788483591216,1892388.0,1375.6409415250769,1835562.0,1354.8291405192022,9.77949216593969e-10,1.6809653204744444e-11
405,11,23,1123,40.9015853478,2989.0,54.67174773134658,1892388.0,1375.6409415250769,1834427.0,1354.4102037418354,8.610240765598653e-10,1.577422464536717e-11
406,11,24,1124,53.6277028886,2722.0,52.172789842982326,1892388.0,1375.6409415250769,1819409.0,1348.8546993653542,7.905832281276997e-10,1.5175388509404223e-11
407,11,25,1125,67.0573256256,2505.0,50.049975024968795,1892388.0,1375.6409415250769,1804036.0,1343.1440726891512,7.337571479929392e-10,1.4680357988633942e-11
408,11,26,1126,80.7916324965,2308.0,48.041648597857254,1892388.0,1375.6409415250769,1721463.0,1312.0453498259883,7.084805407587312e-10,1.476608231186579e-11
409,11,27,1127,94.62677464549999,2251.0,47.44470465710583,1892388.0,1375.6409415250769,1684064.0,1297.7149147636394,7.063284793265626e-10,1.4906195908150968e-11
410,11,28,1128,108.41259485299999,2442.0,49.416596402423345,1892388.0,1375.6409415250769,1626184.0,1275.2191968442132,7.935344586828941e-10,1.608045801068346e-11
411,11,29,1129,71.58740514729999,2558.0,50.57667446560717,1892388.0,1375.6409415250769,1890403.0,1374.9192703573544,7.150492523184832e-10,1.415703323125525e-11
412,11,30,1130,85.3732253545,2729.0,52.23983154643591,1892388.0,1375.6409415250769,1913287.0,1383.2161797781284,7.537255364789679e-10,1.4448855330998215e-11
413,11,31,1131,99.2083675035,2808.0,52.99056519796708,1892388.0,1375.6409415250769,1981409.0,1407.625305257049,7.488809560898773e-10,1.4152829343066882e-11
414,11,33,1133,112.94267437399999,3112.0,55.78530272392541,1892388.0,1375.6409415250769,1991435.0,1411.1821285716455,8.257779215851701e-10,1.482650498298399e-11
415,11,34,1134,126.37229711100001,3656.0,60.4648658313239,1892388.0,1375.6409415250769,2008892.0,1417.3538725385415,9.616995489202656e-10,1.5934905789236695e-11
416,11,35,1135,139.098414652,3941.0,62.77738446287803,1892388.0,1375.6409415250769,1952554.0,1397.3381838338205,1.0665794107959247e-09,1.7024668505856028e-11
417,11,36,1136,150.127065517,4087.0,63.92964883369844,1892388.0,1375.6409415250769,1869040.0,1367.1283772930763,1.1555157151213439e-09,1.8114039010593946e-11
418,11,37,1137,156.829097641,4049.0,63.631753079732135,1892388.0,1375.6409415250769,1801336.0,1342.1385919494305,1.187798746914533e-09,1.8707665781117815e-11
419,11,38,1138,155.352029008,3859.0,62.120849961989414,1892388.0,1375.6409415250769,1679206.0,1295.8418113334667,1.2143968044898837e-09,1.9591289831923364e-11
420,11,39,1139,62.0585322164,2619.0,51.176166327695945,1892388.0,1375.6409415250769,1863830.0,1365.2215937348778,7.425385663347345e-10,1.4529680893254394e-11
421,11,40,1140,72.7445942227,2602.0,51.0098029794274,1892388.0,1375.6409415250769,1897927.0,1377.6527138578865,7.244653232180397e-10,1.422195876815487e-11
422,11,41,1141,84.0028449279,2633.0,51.31276644267,1892388.0,1375.6409415250769,1942807.0,1393.8461177619286,7.161615724613709e-10,1.3975945156794972e-11
423,11,42,1142,95.4394398725,2805.0,52.96225070746144,1892388.0,1375.6409415250769,1970465.0,1403.7325243791995,7.522357249430739e-10,1.4223863909834987e-11
424,11,43,1143,106.71469915600001,2866.0,53.53503525729669,1892388.0,1375.6409415250769,1964533.0,1401.6179936059611,7.709153127542295e-10,1.4421594429358834e-11
425,11,44,1144,117.439968417,3120.0,55.85696017507576,1892388.0,1375.6409415250769,1898137.0,1377.7289283454854,8.685940572988074e-10,1.5575906225963918e-11
426,11,45,1145,127.058325472,3257.0,57.0701322935211,1892388.0,1375.6409415250769,1849113.0,1359.8209440952144,9.307737384014692e-10,1.633767082506448e-11
427,11,46,1146,134.69787351,3438.0,58.63446085707619,1892388.0,1375.6409415250769,1785182.0,1336.1070316408038,1.0176845649928984e-09,1.738887282084492e-11
428,11,47,1147,139.128193445,3399.0,58.30094338859364,1892388.0,1375.6409415250769,1686664.0,1298.7162892641334,1.064908769990001e-09,1.8300496619454797e-11
429,12,13,1213,15.0,4595.0,67.7864293203293,1934634.0,1390.9112121195947,1937803.0,1392.0499272655418,1.2256799330325456e-09,1.8124354184244162e-11
430,12,14,1214,30.0,3441.0,58.66003750424986,1934634.0,1390.9112121195947,1935855.0,1391.3500637869681,9.18783171710033e-10,1.569067157015876e-11
431,12,15,1215,45.0,3037.0,55.10898293381942,1934634.0,1390.9112121195947,1898279.0,1377.7804614669203,8.269627217429159e-10,1.5029714626546354e-11
432,12,17,1217,60.0,2661.0,51.58488150611572,1934634.0,1390.9112121195947,1846649.0,1358.9146404392,7.448377909579144e-10,1.4459390582586644e-11
433,12,18,1218,75.0,2384.0,48.82622246293481,1934634.0,1390.9112121195947,1769727.0,1330.3108659257055,6.963076367334428e-10,1.4279316367973258e-11
434,12,19,1219,90.0,2354.0,48.518037882832814,1934634.0,1390.9112121195947,1692613.0,1301.0046118288744,7.188693552474878e-10,1.4835842676653294e-11
435,12,20,1220,37.2343116272,2985.0,54.63515351859094,1934634.0,1390.9112121195947,1796441.0,1340.313769234652,8.588801410483367e-10,1.5745452249561934e-11
436,12,21,1221,29.872934483,3336.0,57.758116312774604,1934634.0,1390.9112121195947,1840266.0,1356.5640419825377,9.370151734756025e-10,1.6251757273769475e-11
437,12,22,1222,28.4776800942,3330.0,57.706152185014034,1934634.0,1390.9112121195947,1835562.0,1354.8291405192022,9.377268669885753e-10,1.627873277441557e-11
438,12,23,1223,33.801374258,3106.0,55.731499172371095,1934634.0,1390.9112121195947,1834427.0,1354.4102037418354,8.751897073359008e-10,1.5729560505527782e-11
439,12,24,1224,43.4220648092,2942.0,54.24020648928247,1934634.0,1390.9112121195947,1819409.0,1348.8546993653542,8.358214525566073e-10,1.5433785419954342e-11
440,12,25,1225,55.099566339300004,2661.0,51.58488150611572,1934634.0,1390.9112121195947,1804036.0,1343.1440726891512,7.624315489461638e-10,1.4801185954367945e-11
441,12,26,1226,67.7280647329,2402.0,49.01020301937138,1934634.0,1390.9112121195947,1721463.0,1312.0453498259883,7.212345025465404e-10,1.4735396811970775e-11
442,12,27,1227,80.7916324965,2259.0,47.52893855326458,1934634.0,1390.9112121195947,1684064.0,1297.7149147636394,6.933600627414752e-10,1.460645619633142e-11
443,12,28,1228,94.00581363389999,2262.0,47.56048780237646,1934634.0,1390.9112121195947,1626184.0,1275.2191968442132,7.189920707648364e-10,1.5136763675244893e-11
444,12,29,1229,85.99418636610001,2547.0,50.46781152378217,1934634.0,1390.9112121195947,1890403.0,1374.9192703573544,6.964272102208967e-10,1.3817801178293043e-11
445,12,30,1230,99.2083675035,2896.0,53.81449618829484,1934634.0,1390.9112121195947,1913287.0,1383.2161797781284,7.823833883678342e-10,1.4560392845137692e-11
446,12,31,1231,112.271935267,3194.0,56.515484603779164,1934634.0,1390.9112121195947,1981409.0,1407.625305257049,8.332243717018037e-10,1.4767327079585175e-11
447,12,33,1233,124.90043366100001,3501.0,59.16924876994806,1934634.0,1390.9112121195947,1991435.0,1411.1821285716455,9.087138746433726e-10,1.5385245672227256e-11
448,12,34,1234,136.577935191,4136.0,64.31174076325411,1934634.0,1390.9112121195947,2008892.0,1417.3538725385415,1.0642045829046909e-09,1.6582280556325982e-11
449,12,35,1235,146.19862574200002,4293.0,65.52098900352466,1934634.0,1390.9112121195947,1952554.0,1397.3381838338205,1.1364727293598276e-09,1.7383441071193925e-11
450,12,36,1236,151.522319906,4263.0,65.2916533716217,1934634.0,1390.9112121195947,1869040.0,1367.1283772930763,1.178956878698476e-09,1.8097219151311986e-11
451,12,37,1237,150.127065517,3972.0,63.02380502635492,1934634.0,1390.9112121195947,1801336.0,1342.1385919494305,1.1397659941710266e-09,1.812315287406274e-11
452,12,38,1238,142.765688373,3298.0,57.42821606144492,1934634.0,1390.9112121195947,1679206.0,1295.8418113334667,1.0151912315190099e-09,1.7709966146470056e-11
