,d1,d2,d1d2,angle,Cd,Cd_err,Sd1,Sd1_err,Sd2,Sd2_err,W,W_err
802,27,30,2730,134.69787351,4372.0,66.12110101926616,2903996.0,1704.1114986995422,2795607.0,1672.006877976284,5.385276670078718e-10,8.157055799724945e-12
803,27,31,2731,127.058325472,4266.0,65.31462317123173,2903996.0,1704.1114986995422,2891393.0,1700.4096565239802,5.080631681314018e-10,7.790148212785194e-12
804,27,33,2733,117.439968417,581.0,24.1039415863879,2903996.0,1704.1114986995422,482057.0,694.3032478679615,4.150321354129329e-10,1.7230528799071422e-11
805,27,34,2734,106.71469915600001,4076.0,63.84355879804947,2903996.0,1704.1114986995422,3234290.0,1798.4131894534137,4.3396949578665623e-10,6.8064363858696845e-12
806,27,35,2735,95.4394398725,3899.0,62.44197306299666,2903996.0,1704.1114986995422,3123873.0,1767.448160484488,4.297974672308481e-10,6.892060542533046e-12
807,27,36,2736,84.0028449279,3792.0,61.57921727336261,2903996.0,1704.1114986995422,3200654.0,1789.037171218083,4.079750334061472e-10,6.63345160281044e-12
808,27,37,2737,72.7445942227,4002.0,63.26136261573884,2903996.0,1704.1114986995422,3132125.0,1769.7810599054337,4.3998916766238947e-10,6.964330671594579e-12
809,27,38,2738,62.0585322164,3995.0,63.20601237224193,2903996.0,1704.1114986995422,3039207.0,1743.3321542379697,4.526478782540293e-10,7.171095027923943e-12
810,27,39,2739,123.85303048,3857.0,62.10475022089695,2903996.0,1704.1114986995422,2745417.0,1656.9299924861039,4.837770996217414e-10,7.800333177711103e-12
811,27,40,2740,114.94719231399999,3746.0,61.204574992397426,2903996.0,1704.1114986995422,2793058.0,1671.2444465128374,4.61840276989353e-10,7.55576619212531e-12
812,27,41,2741,104.93702598899999,3626.0,60.21627686929839,2903996.0,1704.1114986995422,2873918.0,1695.2634013627498,4.3446761856109854e-10,7.224169692901993e-12
813,27,42,2742,94.368219414,3570.0,59.74947698515862,2903996.0,1704.1114986995422,3010806.0,1735.167427080165,4.0830944812841824e-10,6.841937691911351e-12
814,27,43,2743,83.64918095729999,4003.0,63.26926584053272,2903996.0,1704.1114986995422,3203271.0,1789.7684207740397,4.3032432312344385e-10,6.810406525614989e-12
815,27,44,2744,73.1504595978,4013.0,63.34824385884742,2903996.0,1704.1114986995422,3109672.0,1763.426210534481,4.443841523382246e-10,7.024307391077238e-12
816,27,45,2745,63.2980409126,4093.0,63.97655820689325,2903996.0,1704.1114986995422,3119216.0,1766.1302330236012,4.5185623665739947e-10,7.072445335463181e-12
817,27,46,2746,54.6747502818,4399.0,66.32495759516172,2903996.0,1704.1114986995422,3129640.0,1769.0788563543458,4.840202863743282e-10,7.308358054817417e-12
818,27,47,2747,48.111713799099995,4362.0,66.04543890383347,2903996.0,1704.1114986995422,2995837.0,1730.8486357853478,5.01385150349275e-10,7.602738083770489e-12
819,28,29,2829,148.395323212,4887.0,69.90708118638626,2936142.0,1713.517434985708,2732446.0,1653.0111917346476,6.091351984523416e-10,8.728528418171378e-12
820,28,30,2830,139.128193445,4673.0,68.3593446428504,2936142.0,1713.517434985708,2795607.0,1672.006877976284,5.693018647370079e-10,8.34165327901124e-12
821,28,31,2831,127.526972136,4460.0,66.783231428256,2936142.0,1713.517434985708,2891393.0,1700.4096565239802,5.253523484549007e-10,7.878563348325924e-12
822,28,33,2833,114.87137379200001,620.0,24.899799195977465,2936142.0,1713.517434985708,482057.0,694.3032478679615,4.3804249139822604e-10,1.760537542432474e-11
823,28,34,2834,101.733998795,4022.0,63.419239982831705,2936142.0,1713.517434985708,3234290.0,1798.4131894534137,4.235318281391217e-10,6.687006825640151e-12
