,d1,d2,d1d2,angle,Cd,Cd_err,Sd1,Sd1_err,Sd2,Sd2_err,W,W_err
421,11,40,1140,72.7445942227,629.0,25.079872407968907,402380.0,634.3342967237386,405350.0,636.6710296534624,3.856417826943134e-09,1.5400474761562722e-10
422,11,41,1141,84.0028449279,595.0,24.392621835300936,402380.0,634.3342967237386,417603.0,646.2220980436989,3.540926968287608e-09,1.4537444178118866e-10
423,11,42,1142,95.4394398725,662.0,25.729360660537214,402380.0,634.3342967237386,425212.0,652.0828168262066,3.869154667747466e-09,1.5061953703521797e-10
424,11,43,1143,106.71469915600001,720.0,26.832815729997478,402380.0,634.3342967237386,424535.0,651.5635041958689,4.214854717707345e-09,1.5735185766321737e-10
425,11,44,1144,117.439968417,783.0,27.982137159266443,402380.0,634.3342967237386,415008.0,644.2111455105384,4.688877721622964e-09,1.6788762324457263e-10
426,11,45,1145,127.058325472,763.0,27.622454633866266,402380.0,634.3342967237386,409565.0,639.9726556658495,4.629832885720827e-09,1.6792594821768764e-10
427,11,46,1146,134.69787351,884.0,29.732137494637012,402380.0,634.3342967237386,382277.0,618.2855327435699,5.746953849573262e-09,1.9372629690144935e-10
428,11,47,1147,139.128193445,887.0,29.782545223670862,402380.0,634.3342967237386,357172.0,597.6386868334412,6.171771347422462e-09,2.0771295214486215e-10
429,12,13,1213,15.0,1131.0,33.63034344160047,415702.0,644.749563784265,417124.0,645.8513760920541,6.522518393181337e-09,1.944734811335141e-10
430,12,14,1214,30.0,849.0,29.13760456866693,415702.0,644.749563784265,418388.0,646.829189199127,4.881422026226112e-09,1.678706767221597e-10
431,12,15,1215,45.0,736.0,27.129319932501073,415702.0,644.749563784265,416175.0,645.1162685903992,4.254217719522736e-09,1.5708977924586548e-10
432,12,17,1217,60.0,639.0,25.278449319529077,415702.0,644.749563784265,409627.0,640.0210934023971,3.752581812535555e-09,1.486795475676031e-10
433,12,18,1218,75.0,606.0,24.61706725018234,415702.0,644.749563784265,380041.0,616.4746547912574,3.835836240759289e-09,1.5605782277802964e-10
434,12,19,1219,90.0,560.0,23.664319132398465,415702.0,644.749563784265,359102.0,599.2511994147362,3.751354349350609e-09,1.5875386690873112e-10
435,12,20,1220,37.2343116272,685.0,26.1725046566048,415702.0,644.749563784265,372329.0,610.1876760472961,4.4256961486679805e-09,1.6939177152217181e-10
436,12,21,1221,29.872934483,847.0,29.103264421710495,415702.0,644.749563784265,393057.0,626.9425811029269,5.183770445406798e-09,1.7848943950032424e-10
437,12,22,1222,28.4776800942,819.0,28.61817604250837,415702.0,644.749563784265,393457.0,627.2615084635753,5.0073103731341286e-09,1.7532368927403638e-10
438,12,23,1223,33.801374258,786.0,28.035691537752374,415702.0,644.749563784265,393015.0,626.9090843176544,4.810955124188984e-09,1.7193458654398558e-10
439,12,24,1224,43.4220648092,691.0,26.28687885618983,415702.0,644.749563784265,393143.0,627.0111641749291,4.228101320849389e-09,1.611193542584646e-10
440,12,25,1225,55.099566339300004,651.0,25.514701644346147,415702.0,644.749563784265,393085.0,626.9649112988701,3.983936458053816e-09,1.5639413637299758e-10
441,12,26,1226,67.7280647329,568.0,23.83275057562597,415702.0,644.749563784265,381269.0,617.4698373200104,3.583725413170816e-09,1.5058436234676392e-10
442,12,27,1227,80.7916324965,529.0,23.0,415702.0,644.749563784265,368760.0,607.2561238884298,3.4508791597782618e-09,1.502411700890326e-10
443,12,28,1228,94.00581363389999,535.0,23.130067012440755,415702.0,644.749563784265,342812.0,585.5014944472815,3.754184845352914e-09,1.6253849395136487e-10
444,12,29,1229,85.99418636610001,578.0,24.041630560342615,415702.0,644.749563784265,391959.0,626.0662904197925,3.5473585203972246e-09,1.4776188245171196e-10
445,12,30,1230,99.2083675035,632.0,25.13961017995307,415702.0,644.749563784265,407419.0,638.2938194906794,3.731587983142651e-09,1.486623873273837e-10
446,12,31,1231,112.271935267,753.0,27.440845468024488,415702.0,644.749563784265,425261.0,652.1203876585979,4.259487088597433e-09,1.5550210239124006e-10
447,12,33,1233,124.90043366100001,858.0,29.29163703175362,415702.0,644.749563784265,428274.0,654.4264664574623,4.819294477546213e-09,1.6486225917367257e-10
448,12,34,1234,136.577935191,969.0,31.12876483254676,415702.0,644.749563784265,434943.0,659.5020849095172,5.359315412857575e-09,1.7255801103865967e-10
449,12,35,1235,146.19862574200002,1114.0,33.37663853655727,415702.0,644.749563784265,426990.0,653.4447183962849,6.276035230042188e-09,1.8853335318101838e-10
450,12,36,1236,151.522319906,1135.0,33.689761055846034,415702.0,644.749563784265,414978.0,644.1878607983854,6.579436114045161e-09,1.9582778424213773e-10
451,12,37,1237,150.127065517,979.0,31.28897569432403,415702.0,644.749563784265,379272.0,615.8506312410502,6.209402268969669e-09,1.9894256816827764e-10
452,12,38,1238,142.765688373,897.0,29.949958263743873,415702.0,644.749563784265,362771.0,602.304740144057,5.948093228706317e-09,1.990603254290587e-10
453,12,39,1239,75.1143608196,588.0,24.24871130596428,415702.0,644.749563784265,388279.0,623.1203736036882,3.6429340552502907e-09,1.504519111136741e-10
454,12,40,1240,84.0028449279,663.0,25.748786379167466,415702.0,644.749563784265,405350.0,636.6710296534624,3.934605884062332e-09,1.530540548663411e-10
455,12,41,1241,93.1558703815,639.0,25.278449319529077,415702.0,644.749563784265,417603.0,646.2220980436989,3.680909452574579e-09,1.4583767966528112e-10
456,12,42,1242,102.17113222799999,686.0,26.19160170741759,415702.0,644.749563784265,425212.0,652.0828168262066,3.880936075914169e-09,1.4841641772609744e-10
457,12,43,1243,110.624646006,798.0,28.24889378365107,415702.0,644.749563784265,424535.0,651.5635041958689,4.521757595071586e-09,1.603722733951473e-10
458,12,44,1244,118.01166766799999,772.0,27.784887978899608,415702.0,644.749563784265,415008.0,644.2111455105384,4.474852429095635e-09,1.6135252776052824e-10
459,12,45,1245,123.714329708,853.0,29.206163733020468,415702.0,644.749563784265,409565.0,639.9726556658495,5.010073312430386e-09,1.7189590935438354e-10
460,12,46,1246,127.058325472,809.0,28.442925306655784,415702.0,644.749563784265,382277.0,618.2855327435699,5.090825824572451e-09,1.7934708556163764e-10
461,12,47,1247,127.526972136,690.0,26.267851073127396,415702.0,644.749563784265,357172.0,597.6386868334412,4.647180821028738e-09,1.7723257731119266e-10
462,13,14,1314,15.0,1175.0,34.27827300200522,417124.0,645.8513760920541,418388.0,646.829189199127,6.732765188298483e-09,1.96966619747866e-10
463,13,15,1315,30.0,875.0,29.58039891549808,417124.0,645.8513760920541,416175.0,645.1162685903992,5.040421858954276e-09,1.7075483387962433e-10
464,13,17,1317,45.0,701.0,26.476404589747453,417124.0,645.8513760920541,409627.0,640.0210934023971,4.102648073414126e-09,1.5521744996145496e-10
465,13,18,1318,60.0,610.0,24.698178070456937,417124.0,645.8513760920541,380041.0,616.4746547912574,3.8479923886759e-09,1.5603943286220227e-10
466,13,19,1319,75.0,550.0,23.45207879911715,417124.0,645.8513760920541,359102.0,599.2511994147362,3.6718056610502634e-09,1.567892795240912e-10
467,13,20,1320,51.0095647237,646.0,25.41653005427767,417124.0,645.8513760920541,372329.0,610.1876760472961,4.159493745367568e-09,1.6392156819494092e-10
468,13,21,1321,40.9015853478,711.0,26.664583251946766,417124.0,645.8513760920541,393057.0,626.9425811029269,4.336595223721054e-09,1.6292047989039545e-10
469,13,22,1322,33.801374258,794.0,28.178005607210743,417124.0,645.8513760920541,393457.0,627.2615084635753,4.837912927329753e-09,1.720274209641226e-10
470,13,23,1323,31.8451053433,765.0,27.65863337187866,417124.0,645.8513760920541,393015.0,626.9090843176544,4.666455519131335e-09,1.690346681508747e-10
