,d1,d2,d1d2,angle,Cd,Cd_err,Sd1,Sd1_err,Sd2,Sd2_err,W,W_err
256,7,15,715,33.801374258,5268.0,72.58098924649622,1019116.0,1009.5127537579701,1013700.0,1006.8266980965493,5.099325089688504e-09,7.062023786702341e-11
257,7,17,717,28.4776800942,5908.0,76.86351540230254,1019116.0,1009.5127537579701,1021763.0,1010.8229320706965,5.673704260531328e-09,7.42414469527188e-11
258,7,18,718,29.872934483,5554.0,74.52516353554684,1019116.0,1009.5127537579701,996106.0,998.0511008961415,5.471125781397037e-09,7.38167335599984e-11
259,7,19,719,37.2343116272,4838.0,69.55573304911681,1019116.0,1009.5127537579701,958771.0,979.1685248209319,4.95139250099303e-09,7.153369585777905e-11
260,7,20,720,104.88563918,2408.0,49.07137658554119,1019116.0,1009.5127537579701,832361.0,912.3382048341504,2.8387107295354187e-09,5.8000427338772234e-11
261,7,21,721,95.99715507209999,2576.0,50.75431016179808,1019116.0,1009.5127537579701,862920.0,928.9348739281995,2.9292180651943865e-09,5.787254702959788e-11
262,7,22,722,86.8441296185,2610.0,51.088159097779204,1019116.0,1009.5127537579701,836403.0,914.5507093649865,3.061972637709952e-09,6.010509567648962e-11
263,7,23,723,77.8288677719,2821.0,53.113086899558006,1019116.0,1009.5127537579701,855310.0,924.829714055512,3.236353230704646e-09,6.111779469518918e-11
264,7,24,724,69.3753539938,3367.0,58.02585630561603,1019116.0,1009.5127537579701,904433.0,951.0168242465535,3.652944688422244e-09,6.317452907274905e-11
265,7,25,725,61.988332332,3697.0,60.802960454241045,1019116.0,1009.5127537579701,942628.0,970.8903130632214,3.848446864004346e-09,6.353221564186154e-11
266,7,26,726,56.2856702919,3937.0,62.74551776820397,1019116.0,1009.5127537579701,931180.0,964.9766836561389,4.148662972383107e-09,6.638582283107681e-11
267,7,27,727,52.9416745279,4006.0,63.29296959378664,1019116.0,1009.5127537579701,932167.0,965.4879595313449,4.216902898035162e-09,6.689868563864318e-11
268,7,28,728,52.4730278643,3933.0,62.71363488110062,1019116.0,1009.5127537579701,906860.0,952.2919720337876,4.255592943073188e-09,6.81350577646894e-11
269,7,29,729,150.0,3325.0,57.66281297335398,1019116.0,1009.5127537579701,873310.0,934.5105670884626,3.735937451267154e-09,6.501799875555179e-11
270,7,30,730,165.0,3529.0,59.405386961116584,1019116.0,1009.5127537579701,893373.0,945.1841090496603,3.876102164775496e-09,6.548972432957243e-11
271,7,31,731,180.0,3776.0,61.44916598294886,1019116.0,1009.5127537579701,908624.0,953.2177086059617,4.077783476248267e-09,6.662058911889965e-11
272,7,33,733,165.0,3817.0,61.78187436457395,1019116.0,1009.5127537579701,937435.0,968.2122701143587,3.995373416368276e-09,6.492129411881778e-11
273,7,34,734,150.0,3799.0,61.63602842493991,1019116.0,1009.5127537579701,1007247.0,1003.6169588045033,3.7009199455204324e-09,6.026947992102505e-11
274,7,35,735,135.0,3589.0,59.90826320300064,1019116.0,1009.5127537579701,1023635.0,1011.7484865321024,3.440366510794602e-09,5.762868568112863e-11
275,7,36,736,120.0,3186.0,56.444663166680336,1019116.0,1009.5127537579701,1017769.0,1008.845379629604,3.0716585185252724e-09,5.458890982824037e-11
276,7,37,737,105.0,2989.0,54.67174773134658,1019116.0,1009.5127537579701,995171.0,997.5825780355228,2.9471658971419986e-09,5.406633058560233e-11
277,7,38,738,90.0,2778.0,52.706735812417755,1019116.0,1009.5127537579701,928903.0,963.7961402703374,2.934527987711554e-09,5.5835437880455316e-11
278,7,39,739,142.765688373,3075.0,55.452682532047085,1019116.0,1009.5127537579701,863264.0,929.1200137764765,3.4952469856199603e-09,6.323817458222073e-11
279,7,40,740,150.127065517,3350.0,57.879184513951124,1019116.0,1009.5127537579701,886363.0,941.4685337280264,3.7085963648565057e-09,6.430078461936552e-11
280,7,41,741,151.522319906,3344.0,57.82732917920384,1019116.0,1009.5127537579701,887056.0,941.8365038582864,3.699062003234048e-09,6.419248962108767e-11
281,7,42,742,146.19862574200002,3411.0,58.40376700179535,1019116.0,1009.5127537579701,920654.0,959.5071651634499,3.635479122814486e-09,6.246643799519038e-11
282,7,43,743,136.577935191,3433.0,58.59180830116101,1019116.0,1009.5127537579701,977313.0,988.5914221760171,3.4468033606547484e-09,5.902945087283327e-11
283,7,44,744,124.90043366100001,3176.0,56.356011214421486,1019116.0,1009.5127537579701,987325.0,993.6422897602537,3.1564341965108477e-09,5.618590662787223e-11
284,7,45,745,112.271935267,3028.0,55.02726596879042,1019116.0,1009.5127537579701,1001215.0,1000.6073155838908,2.967596862952627e-09,5.4090997817848184e-11
285,7,46,746,99.2083675035,2972.0,54.516052681756044,1019116.0,1009.5127537579701,985345.0,992.6454553363956,2.9596262318114077e-09,5.4449873557757955e-11
286,7,47,747,85.99418636610001,2904.0,53.88877434122992,1019116.0,1009.5127537579701,938190.0,968.6020854819589,3.0372615513086452e-09,5.652895697232587e-11
287,8,9,809,15.0,6719.0,81.96950652529269,986271.0,993.1117761863466,933777.0,966.3213751128555,7.295670394080327e-09,8.962591103042411e-11
288,8,10,810,108.41259485299999,2417.0,49.16299421312742,986271.0,993.1117761863466,868504.0,931.9356200940063,2.8216852241157705e-09,5.754448863777595e-11
289,8,11,811,94.62677464549999,2577.0,50.76416058598822,986271.0,993.1117761863466,901282.0,949.358730933676,2.8990616936253804e-09,5.726447287578024e-11
290,8,12,812,80.7916324965,2819.0,53.094255809833136,986271.0,993.1117761863466,902231.0,949.8584105012704,3.16797005176653e-09,5.984512650303815e-11
291,8,13,813,67.0573256256,3220.0,56.74504383644443,986271.0,993.1117761863466,927414.0,963.0233642025514,3.5203509452694414e-09,6.224665323167877e-11
